,FSU,Schedule,Survey Year,Sector,NSS-region,State,District,Stratum,Sub-stratum,Sub round,FOD sub region,Sample HHID,Level,Filler,HH size,Religion,Social group,Land Own,Monthly HH expenses A,Impute Home grown B,Wages in Kind C,HH durable spent D,Usual monthly expenses - ABCD,Cooking energy,lighting energy,Washing clothes,Sweeping floor,Dwelling structure,Care giver,NSC,Multiplier
998,TUS23073,106,2019,2,12,1,19,02,01,2,0111,01,3,0,4,1,9,5,30000,5000,500,10000,36333,2,1,1,2,2,2,004,0000044857
999,TUS23073,106,2019,2,12,1,19,02,01,2,0111,02,3,0,1,1,9,3,20000,0,200,10000,21033,2,1,3,3,3,0,004,0000044857
1000,TUS23073,106,2019,2,12,1,19,02,01,2,0111,03,3,0,1,1,9,0,5000,3000,50,1500,8175,1,1,2,2,3,0,004,0000044857
1001,TUS23073,106,2019,2,12,1,19,02,01,2,0111,04,3,0,1,1,1,0,2000,0,500,0,2500,2,1,2,2,3,0,004,0000044857
1002,TUS23073,106,2019,2,12,1,19,02,01,2,0111,05,3,0,3,1,9,0,10000,0,100,8000,10767,2,1,2,2,3,2,004,0000044857
1003,TUS23073,106,2019,2,12,1,19,02,01,2,0111,06,3,0,6,6,1,3,15000,0,200,3000,15450,2,1,2,2,2,2,004,0000044857
1004,TUS23073,106,2019,2,12,1,19,02,01,2,0111,07,3,0,4,1,9,4,20000,0,500,5000,20917,2,1,1,2,3,2,004,0000044857
1005,TUS23073,106,2019,2,12,1,19,02,01,2,0111,08,3,0,2,1,2,0,15000,0,200,20000,16867,2,1,1,2,3,2,004,0000044857
1006,TUS23073,106,2019,2,12,1,19,02,01,2,0111,09,3,0,3,1,9,4,25000,0,200,3000,25450,2,1,2,2,3,2,004,0000044857
1007,TUS23073,106,2019,2,12,1,19,02,01,2,0111,10,3,0,4,1,9,0,20000,0,200,10000,21033,2,1,1,2,3,2,004,0000044857
1008,TUS23073,106,2019,2,12,1,19,02,01,2,0111,11,3,0,9,1,9,3,20000,0,1000,10000,21833,2,1,2,2,3,2,004,0000044857
1009,TUS23073,106,2019,2,12,1,19,02,01,2,0111,12,3,0,6,1,9,3,10000,0,200,2000,10367,2,1,2,2,3,2,004,0000044857
1010,TUS23073,106,2019,2,12,1,19,02,01,2,0111,13,3,0,6,1,9,0,15000,0,100,0,15100,2,1,2,2,3,2,004,0000044857
1011,TUS23073,106,2019,2,12,1,19,02,01,2,0111,14,3,0,2,1,9,3,20000,0,200,3000,20450,2,1,2,2,3,2,004,0000044857
1012,TUS23201,106,2019,2,13,1,10,03,02,1,0120,01,3,0,2,2,9,4,10500,0,0,33000,13250,2,1,1,1,3,2,003,0000078476
1013,TUS23201,106,2019,2,13,1,10,03,02,1,0120,02,3,0,1,2,9,1,3000,0,0,8000,3667,2,1,2,2,3,0,003,0000078476
1014,TUS23201,106,2019,2,13,1,10,03,02,1,0120,03,3,0,3,2,9,2,9000,0,0,0,9000,2,1,1,2,3,2,003,0000078476
1015,TUS23201,106,2019,2,13,1,10,03,02,1,0120,04,3,0,4,2,9,3,16500,0,0,0,16500,2,1,1,2,3,2,003,0000078476
1016,TUS23201,106,2019,2,13,1,10,03,02,1,0120,05,3,0,4,2,9,2,15500,0,0,0,15500,2,1,1,2,3,2,003,0000078476
1017,TUS23201,106,2019,2,13,1,10,03,02,1,0120,06,3,0,4,2,9,4,40000,0,0,25000,42083,2,1,1,1,3,2,003,0000078476
1018,TUS23201,106,2019,2,13,1,10,03,02,1,0120,07,3,0,5,2,9,1,18000,0,0,0,18000,2,1,1,2,3,2,003,0000078476
1019,TUS23201,106,2019,2,13,1,10,03,02,1,0120,08,3,0,1,2,3,1,6000,0,0,19000,7583,2,1,2,2,3,0,003,0000078476
1020,TUS23201,106,2019,2,13,1,10,03,02,1,0120,09,3,0,3,2,9,1,8000,0,0,6000,8500,2,1,2,2,3,2,003,0000078476
1021,TUS23201,106,2019,2,13,1,10,03,02,1,0120,10,3,0,6,1,9,6,40000,0,0,12000,41000,2,1,1,2,3,2,003,0000078476
1022,TUS23201,106,2019,2,13,1,10,03,02,1,0120,11,3,0,5,2,9,5,4300,0,0,35000,7217,2,1,1,1,3,2,003,0000078476
1023,TUS23201,106,2019,2,13,1,10,03,02,1,0120,12,3,0,6,2,9,2,20000,0,0,0,20000,2,1,1,2,3,2,003,0000078476
1024,TUS23201,106,2019,2,13,1,10,03,02,1,0120,13,3,0,4,2,9,1,15000,0,0,0,15000,2,1,1,2,3,2,003,0000078476
1025,TUS23201,106,2019,2,13,1,10,03,02,1,0120,14,3,0,3,2,9,5,12000,0,0,0,12000,2,1,1,2,3,2,003,0000078476
1026,TUS24004,106,2019,2,11,1,21,01,01,1,0110,01,3,0,4,4,9,3,18000,0,0,40000,21333,2,1,2,2,3,0,004,0000079682
1027,TUS24004,106,2019,2,11,1,21,01,01,1,0110,02,3,0,4,1,2,1,6000,0,200,0,6200,1,1,2,2,3,0,004,0000079682
1028,TUS24004,106,2019,2,11,1,21,01,01,1,0110,03,3,0,5,4,9,2,17000,0,0,20000,18667,2,1,2,2,3,0,004,0000079682
1029,TUS24004,106,2019,2,11,1,21,01,01,1,0110,04,3,0,3,4,9,3,8000,0,0,3000,8250,2,1,2,2,3,0,004,0000079682
1030,TUS24004,106,2019,2,11,1,21,01,01,1,0110,05,3,0,5,4,9,4,18000,4200,0,0,22200,2,1,1,2,3,0,004,0000079682
1031,TUS24004,106,2019,2,11,1,21,01,01,1,0110,06,3,0,4,4,9,2,12000,0,0,0,12000,2,1,2,2,3,0,004,0000079682
1032,TUS24004,106,2019,2,11,1,21,01,01,1,0110,07,3,0,3,4,9,2,15000,0,0,0,15000,2,1,2,2,3,0,004,0000079682
1033,TUS24004,106,2019,2,11,1,21,01,01,1,0110,08,3,0,1,1,2,1,5000,0,0,9000,5750,2,1,2,2,3,0,004,0000079682
1034,TUS24004,106,2019,2,11,1,21,01,01,1,0110,09,3,0,6,4,9,2,15000,0,0,0,15000,2,1,2,2,3,0,004,0000079682
1035,TUS24004,106,2019,2,11,1,21,01,01,1,0110,10,3,0,7,4,9,5,16000,800,0,12000,17800,2,1,1,2,3,2,004,0000079682
1036,TUS24004,106,2019,2,11,1,21,01,01,1,0110,11,3,0,3,4,9,2,15000,0,0,20000,16667,2,1,1,2,3,0,004,0000079682
1037,TUS24004,106,2019,2,11,1,21,01,01,1,0110,12,3,0,3,4,9,1,16500,0,0,25000,18583,2,1,1,3,3,0,004,0000079682
1038,TUS24004,106,2019,2,11,1,21,01,01,1,0110,13,3,0,3,4,9,3,15000,0,0,30000,17500,2,1,2,2,3,2,004,0000079682
1039,TUS24004,106,2019,2,11,1,21,01,01,1,0110,14,3,0,6,4,9,3,35000,0,200,40000,38533,2,1,1,2,3,2,004,0000079682
1040,TUS24088,106,2019,2,12,1,19,02,01,1,0111,01,3,0,1,1,9,1,6500,0,0,6000,7000,1,1,2,2,3,0,004,0000039143
1041,TUS24088,106,2019,2,12,1,19,02,01,1,0111,02,3,0,6,1,2,2,17000,1850,0,6500,19392,2,1,2,2,3,2,004,0000039143
1042,TUS24088,106,2019,2,12,1,19,02,01,1,0111,03,3,0,4,1,9,5,40000,0,0,65000,45417,1,1,1,3,3,2,004,0000039143
1043,TUS24088,106,2019,2,12,1,19,02,01,1,0111,04,3,0,4,1,9,4,32000,0,0,35000,34917,1,1,1,2,3,2,004,0000039143
1044,TUS24088,106,2019,2,12,1,19,02,01,1,0111,05,3,0,4,1,2,2,15000,1250,250,0,16500,2,1,2,2,3,2,004,0000039143
1045,TUS24088,106,2019,2,12,1,19,02,01,1,0111,06,3,0,4,4,9,1,12000,0,0,6000,12500,2,1,2,2,3,2,004,0000039143
1046,TUS24088,106,2019,2,12,1,19,02,01,1,0111,07,3,0,4,1,9,3,20500,0,0,48000,24500,2,1,1,2,3,2,004,0000039143
1047,TUS24088,106,2019,2,12,1,19,02,01,1,0111,08,3,0,6,1,2,4,12500,0,0,12000,13500,2,1,2,2,3,2,004,0000039143
1048,TUS24088,106,2019,2,12,1,19,02,01,1,0111,09,3,0,5,1,3,4,15000,0,0,24000,17000,2,1,2,2,3,2,004,0000039143
1049,TUS24088,106,2019,2,12,1,19,02,01,1,0111,10,3,0,4,1,2,3,18000,0,0,12000,19000,2,1,2,2,3,2,004,0000039143
1050,TUS24088,106,2019,2,12,1,19,02,01,1,0111,11,3,0,5,1,9,6,50000,0,0,150000,62500,2,1,1,3,3,2,004,0000039143
1051,TUS24088,106,2019,2,12,1,19,02,01,1,0111,12,3,0,5,1,9,3,14000,0,0,6000,14500,2,1,2,2,3,2,004,0000039143
1052,TUS24088,106,2019,2,12,1,19,02,01,1,0111,13,3,0,5,1,2,4,10500,0,950,0,11450,1,1,2,2,3,2,004,0000039143
1053,TUS24088,106,2019,2,12,1,19,02,01,1,0111,14,3,0,4,4,1,3,12500,0,1250,75000,20000,2,1,1,2,3,2,004,0000039143
1054,TUS24260,106,2019,2,13,1,15,01,01,1,0121,01,3,0,5,2,9,3,13200,1700,500,33200,18167,2,1,1,2,3,2,003,0000207031
1055,TUS24260,106,2019,2,13,1,15,01,01,1,0121,02,3,0,4,2,9,5,19300,1000,300,87500,27892,2,1,1,2,3,2,003,0000207031
1056,TUS24260,106,2019,2,13,1,15,01,01,1,0121,03,3,0,2,2,9,3,4800,1100,0,5600,6367,2,1,2,2,3,2,003,0000207031
1057,TUS24260,106,2019,2,13,1,15,01,01,1,0121,04,3,0,7,2,9,4,11600,1200,200,75000,19250,2,1,1,2,3,1,003,0000207031
1058,TUS24260,106,2019,2,13,1,15,01,01,1,0121,05,3,0,5,2,9,2,12150,1500,300,66500,19492,2,1,1,2,3,2,003,0000207031
1059,TUS24260,106,2019,2,13,1,15,01,01,1,0121,06,3,0,5,2,9,4,6000,200,500,32400,9400,2,1,2,2,3,1,003,0000207031
1060,TUS24260,106,2019,2,13,1,15,01,01,1,0121,07,3,0,5,2,9,2,12150,1500,300,66500,19492,2,1,1,2,3,2,003,0000207031
1061,TUS24260,106,2019,2,13,1,15,01,01,1,0121,08,3,0,4,2,9,3,5500,150,200,14400,7050,2,1,2,2,3,2,003,0000207031
1062,TUS24260,106,2019,2,13,1,15,01,01,1,0121,09,3,0,4,2,9,4,6200,200,100,6000,7000,2,1,1,2,3,2,003,0000207031
1063,TUS24260,106,2019,2,13,1,15,01,01,1,0121,10,3,0,4,2,9,2,4200,800,100,13730,6244,2,1,2,2,3,2,003,0000207031
1064,TUS24260,106,2019,2,13,1,15,01,01,1,0121,11,3,0,4,2,9,4,6500,200,250,36000,9950,2,1,2,2,3,2,003,0000207031
1065,TUS24260,106,2019,2,13,1,15,01,01,1,0121,12,3,0,5,2,9,3,7000,200,100,24000,9300,2,1,2,2,3,2,003,0000207031
1066,TUS24260,106,2019,2,13,1,15,01,01,1,0121,13,3,0,2,2,9,2,7500,600,150,13100,9342,2,1,2,2,3,2,003,0000207031
1067,TUS24260,106,2019,2,13,1,15,01,01,1,0121,14,3,0,1,2,9,3,1500,100,50,14600,2867,2,1,2,2,3,0,003,0000207031
1068,TUS24285,106,2019,2,12,1,6,01,01,1,0110,01,3,0,1,1,2,1,4000,0,0,0,4000,2,1,2,2,2,0,004,0000133195
1069,TUS24285,106,2019,2,12,1,6,01,01,1,0110,02,3,0,2,1,9,1,9000,0,500,12000,10500,2,1,1,3,3,2,004,0000133195
1070,TUS24285,106,2019,2,12,1,6,01,01,1,0110,03,3,0,4,1,9,2,15000,0,500,30000,18000,2,1,1,3,3,2,004,0000133195
1071,TUS24285,106,2019,2,12,1,6,01,01,1,0110,04,3,0,4,1,9,1,20000,0,500,12000,21500,2,1,1,3,3,2,004,0000133195
1072,TUS24285,106,2019,2,12,1,6,01,01,1,0110,05,3,0,3,1,9,1,9000,0,200,0,9200,2,1,2,2,3,1,004,0000133195
1073,TUS24285,106,2019,2,12,1,6,01,01,1,0110,06,3,0,4,2,9,1,12000,0,0,6000,12500,2,1,2,3,3,2,004,0000133195
1074,TUS24285,106,2019,2,12,1,6,01,01,1,0110,07,3,0,2,1,2,1,10000,0,500,0,10500,2,1,1,3,3,2,004,0000133195
1075,TUS24285,106,2019,2,12,1,6,01,01,1,0110,08,3,0,3,2,9,1,13000,0,500,6000,14000,2,1,1,3,3,2,004,0000133195
1076,TUS24285,106,2019,2,12,1,6,01,01,1,0110,09,3,0,3,2,2,1,13000,0,500,0,13500,2,1,2,2,3,2,004,0000133195
1077,TUS24285,106,2019,2,12,1,6,01,01,1,0110,10,3,0,6,2,2,1,14000,0,500,12000,15500,2,1,2,3,3,2,004,0000133195
1078,TUS24285,106,2019,2,12,1,6,01,01,1,0110,11,3,0,2,1,9,1,8000,0,0,0,8000,2,1,2,2,3,2,004,0000133195
1079,TUS24285,106,2019,2,12,1,6,01,01,1,0110,12,3,0,2,1,2,1,8000,0,0,0,8000,2,1,2,2,3,2,004,0000133195
1080,TUS24285,106,2019,2,12,1,6,01,01,1,0110,13,3,0,2,1,2,1,12000,0,200,0,12200,2,1,1,3,3,2,004,0000133195
1081,TUS24285,106,2019,2,12,1,6,01,01,1,0110,14,3,0,4,2,2,1,15000,0,200,6000,15700,2,1,2,2,3,2,004,0000133195
1082,TUS24606,106,2019,2,11,1,21,03,01,1,0110,01,3,0,3,1,9,4,35000,0,0,0,35000,5,1,1,3,3,2,004,0000196379
1083,TUS24606,106,2019,2,11,1,21,03,01,1,0110,02,3,0,1,1,9,4,1000,0,0,0,1000,2,1,3,3,3,0,004,0000196379
1084,TUS24606,106,2019,2,11,1,21,03,01,1,0110,03,3,0,2,1,9,1,10000,0,0,0,10000,2,1,1,3,3,2,004,0000196379
1085,TUS24606,106,2019,2,11,1,21,03,01,1,0110,04,3,0,3,1,9,4,18500,0,0,0,18500,2,1,1,3,3,2,004,0000196379
1086,TUS24606,106,2019,2,11,1,21,03,01,1,0110,05,3,0,2,1,9,1,12500,0,0,0,12500,2,1,1,3,3,2,004,0000196379
1087,TUS24606,106,2019,2,11,1,21,03,01,1,0110,06,3,0,4,1,9,4,30000,0,0,0,30000,2,1,1,2,3,2,004,0000196379
1088,TUS24606,106,2019,2,11,1,21,03,01,1,0110,07,3,0,2,1,9,3,20000,0,0,100000,28333,2,1,1,3,3,2,004,0000196379
1089,TUS24606,106,2019,2,11,1,21,03,01,1,0110,08,3,0,2,1,9,5,10000,0,0,0,10000,2,1,1,3,3,2,004,0000196379
1090,TUS24606,106,2019,2,11,1,21,03,01,1,0110,09,3,0,3,1,9,4,18500,0,0,0,18500,2,1,1,3,3,2,004,0000196379
1091,TUS24606,106,2019,2,11,1,21,03,01,1,0110,10,3,0,5,1,9,6,20000,0,0,0,20000,2,1,1,2,3,2,004,0000196379
1092,TUS24606,106,2019,2,11,1,21,03,01,1,0110,11,3,0,2,1,9,4,9500,0,0,0,9500,2,1,1,3,3,2,004,0000196379
1093,TUS24606,106,2019,2,11,1,21,03,01,1,0110,12,3,0,1,1,9,3,6500,0,0,0,6500,2,1,1,3,3,0,004,0000196379
1094,TUS24606,106,2019,2,11,1,21,03,01,1,0110,13,3,0,1,1,9,6,8500,0,0,0,8500,2,1,1,3,3,0,004,0000196379
1095,TUS24606,106,2019,2,11,1,21,03,01,1,0110,14,3,0,2,1,9,1,20000,0,0,0,20000,2,1,1,3,3,2,004,0000196379
1096,TUS24841,106,2019,2,11,1,21,03,01,3,0110,01,3,0,5,1,9,1,20000,0,0,22000,21833,2,1,1,2,3,2,004,0000390173
1097,TUS24841,106,2019,2,11,1,21,03,01,3,0110,02,3,0,2,1,9,1,6000,0,0,0,6000,2,1,1,2,3,2,004,0000390173
1098,TUS24841,106,2019,2,11,1,21,03,01,3,0110,03,3,0,1,1,3,1,3000,0,0,5000,3417,2,1,2,2,3,0,004,0000390173
1099,TUS24841,106,2019,2,11,1,21,03,01,3,0110,04,3,0,4,1,9,1,15000,0,0,0,15000,2,1,1,2,3,2,004,0000390173
1100,TUS24841,106,2019,2,11,1,21,03,01,3,0110,05,3,0,3,1,2,1,8000,0,0,0,8000,2,1,1,2,3,2,004,0000390173
1101,TUS24841,106,2019,2,11,1,21,03,01,3,0110,06,3,0,2,2,9,1,30000,0,0,0,30000,2,1,2,2,3,2,004,0000390173
1102,TUS24841,106,2019,2,11,1,21,03,01,3,0110,07,3,0,1,4,9,1,20000,0,0,0,20000,2,1,1,2,3,0,004,0000390173
1103,TUS24841,106,2019,2,11,1,21,03,01,3,0110,08,3,0,5,1,9,1,15000,0,0,0,15000,2,1,1,2,3,2,004,0000390173
1104,TUS24841,106,2019,2,11,1,21,03,01,3,0110,09,3,0,3,1,2,1,5000,0,0,6000,5500,2,1,2,2,3,2,004,0000390173
1105,TUS24841,106,2019,2,11,1,21,03,01,3,0110,10,3,0,3,1,9,3,15000,2000,0,7500,17625,2,1,1,2,3,2,004,0000390173
1106,TUS24841,106,2019,2,11,1,21,03,01,3,0110,11,3,0,3,1,9,1,8000,0,0,0,8000,2,1,2,2,3,2,004,0000390173
1107,TUS24841,106,2019,2,11,1,21,03,01,3,0110,12,3,0,3,1,2,1,10000,0,0,0,10000,2,1,1,2,3,2,004,0000390173
1108,TUS24841,106,2019,2,11,1,21,03,01,3,0110,13,3,0,4,4,9,5,20000,1000,0,0,21000,2,1,1,2,3,2,004,0000390173
1109,TUS24841,106,2019,2,11,1,21,03,01,3,0110,14,3,0,3,1,9,1,10000,0,0,38000,13167,2,1,1,2,3,2,004,0000390173
1110,TUS25209,106,2019,2,12,1,6,01,01,4,0110,01,3,0,2,2,9,1,8000,0,0,0,8000,2,1,2,2,3,2,004,0000064236
1111,TUS25209,106,2019,2,12,1,6,01,01,4,0110,02,3,0,4,2,9,1,15000,0,0,0,15000,2,1,2,2,3,2,004,0000064236
1112,TUS25209,106,2019,2,12,1,6,01,01,4,0110,03,3,0,1,1,9,1,5000,0,0,0,5000,2,1,2,2,3,0,004,0000064236
1113,TUS25209,106,2019,2,12,1,6,01,01,4,0110,04,3,0,6,1,9,1,20000,0,0,0,20000,2,1,1,2,3,2,004,0000064236
1114,TUS25209,106,2019,2,12,1,6,01,01,4,0110,05,3,0,3,1,9,1,20000,0,0,76500,26375,2,1,1,2,3,2,004,0000064236
1115,TUS25209,106,2019,2,12,1,6,01,01,4,0110,06,3,0,4,1,9,1,20000,0,0,0,20000,2,1,1,2,3,2,004,0000064236
1116,TUS25209,106,2019,2,12,1,6,01,01,4,0110,07,3,0,3,1,9,2,15000,200,0,0,15200,2,1,1,2,3,2,004,0000064236
1117,TUS25209,106,2019,2,12,1,6,01,01,4,0110,08,3,0,2,1,9,1,12000,0,0,0,12000,2,1,2,2,3,2,004,0000064236
1118,TUS25209,106,2019,2,12,1,6,01,01,4,0110,09,3,0,4,1,9,1,20000,0,0,0,20000,2,1,1,2,3,2,004,0000064236
1119,TUS25209,106,2019,2,12,1,6,01,01,4,0110,10,3,0,3,1,9,1,20000,0,0,0,20000,2,1,2,2,3,2,004,0000064236
1120,TUS25209,106,2019,2,12,1,6,01,01,4,0110,11,3,0,4,1,9,1,10000,0,0,0,10000,2,1,2,2,3,2,004,0000064236
1121,TUS25209,106,2019,2,12,1,6,01,01,4,0110,12,3,0,2,1,9,1,10000,0,0,0,10000,2,1,1,2,3,2,004,0000064236
1122,TUS25209,106,2019,2,12,1,6,01,01,4,0110,13,3,0,5,1,9,5,20000,5000,0,28000,27333,2,1,1,2,3,2,004,0000064236
1123,TUS25209,106,2019,2,12,1,6,01,01,4,0110,14,3,0,4,1,9,1,20000,0,0,0,20000,2,1,1,2,3,2,004,0000064236
1124,TUS25343,106,2019,2,11,1,21,03,01,2,0110,01,3,0,6,1,9,1,35000,0,0,0,35000,2,1,1,2,3,2,004,0000229970
1125,TUS25343,106,2019,2,11,1,21,03,01,2,0110,02,3,0,3,1,9,1,15000,0,0,0,15000,2,1,1,2,3,0,004,0000229970
1126,TUS25343,106,2019,2,11,1,21,03,01,2,0110,03,3,0,4,1,9,2,30000,2000,0,0,32000,2,1,1,2,3,0,004,0000229970
1127,TUS25343,106,2019,2,11,1,21,03,01,2,0110,04,3,0,2,1,9,1,14000,0,200,0,14200,2,1,2,2,3,0,004,0000229970
1128,TUS25343,106,2019,2,11,1,21,03,01,2,0110,05,3,0,3,1,9,1,7000,0,500,0,7500,2,1,2,2,3,0,004,0000229970
1129,TUS25343,106,2019,2,11,1,21,03,01,2,0110,06,3,0,4,1,9,1,15000,0,0,2500,15208,2,1,1,2,3,0,004,0000229970
1130,TUS25343,106,2019,2,11,1,21,03,01,2,0110,07,3,0,3,1,9,1,28000,0,200,0,28200,2,1,1,2,3,0,004,0000229970
1131,TUS25343,106,2019,2,11,1,21,03,01,2,0110,08,3,0,1,1,9,1,12000,500,0,0,12500,2,1,2,2,3,0,004,0000229970
1132,TUS25343,106,2019,2,11,1,21,03,01,2,0110,09,3,0,4,1,9,1,25000,0,0,0,25000,2,1,1,3,3,0,004,0000229970
1133,TUS25343,106,2019,2,11,1,21,03,01,2,0110,10,3,0,4,2,1,1,25000,0,500,0,25500,2,1,1,2,3,0,004,0000229970
1134,TUS25343,106,2019,2,11,1,21,03,01,2,0110,11,3,0,3,1,9,1,40000,0,0,0,40000,2,1,1,2,3,0,004,0000229970
1135,TUS25343,106,2019,2,11,1,21,03,01,2,0110,12,3,0,4,1,9,1,25000,0,0,0,25000,2,1,2,2,3,0,004,0000229970
1136,TUS25343,106,2019,2,11,1,21,03,01,2,0110,13,3,0,3,1,9,1,30000,0,0,40000,33333,2,1,1,2,3,0,004,0000229970
1137,TUS25343,106,2019,2,11,1,21,03,01,2,0110,14,3,0,1,2,1,1,4000,0,0,0,4000,2,1,2,2,3,0,004,0000229970
1138,TUS26021,106,2019,2,14,1,3,01,01,3,0120,01,3,0,2,6,1,4,11000,0,800,30000,14300,2,1,1,2,3,0,004,0000008896
1139,TUS26021,106,2019,2,14,1,3,01,01,3,0120,02,3,0,4,6,1,3,17000,0,0,18000,18500,2,1,1,2,3,0,004,0000008896
1140,TUS26021,106,2019,2,14,1,3,01,01,3,0120,03,3,0,6,2,9,2,8000,0,1100,6000,9600,2,1,2,2,2,0,004,0000008896
1141,TUS26021,106,2019,2,14,1,3,01,01,3,0120,04,3,0,1,2,9,3,10500,0,0,24000,12500,2,1,3,2,3,0,004,0000008896
1142,TUS26021,106,2019,2,14,1,3,01,01,3,0120,05,3,0,5,6,1,3,13850,0,350,12000,15200,2,1,2,2,3,0,004,0000008896
1143,TUS26021,106,2019,2,14,1,3,01,01,3,0120,06,3,0,4,2,9,3,19600,500,0,18000,21600,2,1,1,2,3,0,004,0000008896
1144,TUS26021,106,2019,2,14,1,3,01,01,3,0120,07,3,0,4,2,9,3,9000,0,0,25000,11083,2,1,2,2,3,0,004,0000008896
1145,TUS26021,106,2019,2,14,1,3,01,01,3,0120,08,3,0,3,2,9,3,12300,0,0,27000,14550,2,1,2,2,3,0,004,0000008896
1146,TUS26021,106,2019,2,14,1,3,01,01,3,0120,09,3,0,4,2,9,2,15300,0,0,40000,18633,2,1,2,2,3,0,004,0000008896
1147,TUS26021,106,2019,2,14,1,3,01,01,3,0120,10,3,0,4,6,1,2,15500,0,0,30000,18000,2,1,2,2,3,0,004,0000008896
1148,TUS26021,106,2019,2,14,1,3,01,01,3,0120,11,3,0,4,2,9,3,13000,0,0,24000,15000,2,1,2,2,2,0,004,0000008896
1149,TUS26021,106,2019,2,14,1,3,01,01,3,0120,12,3,0,4,6,1,2,13600,0,700,15000,15550,2,1,2,2,3,0,004,0000008896
1150,TUS26021,106,2019,2,14,1,3,01,01,3,0120,13,3,0,4,6,1,3,9500,0,0,20000,11167,2,1,2,2,3,0,004,0000008896
1151,TUS26021,106,2019,2,14,1,3,01,01,3,0120,14,3,0,3,1,9,3,15000,0,0,20000,16667,2,1,2,2,3,0,004,0000008896
1152,TUS26069,106,2019,2,13,1,14,02,01,2,0121,01,3,0,3,2,1,3,5000,500,500,15000,7250,2,1,1,2,3,0,003,0000044762
1153,TUS26069,106,2019,2,13,1,14,02,01,2,0121,02,3,0,3,2,1,4,4000,400,500,12000,5900,2,1,1,2,3,0,003,0000044762
1154,TUS26069,106,2019,2,13,1,14,02,01,2,0121,03,3,0,5,2,1,4,6000,600,700,12000,8300,2,1,1,2,3,0,003,0000044762
1155,TUS26069,106,2019,2,13,1,14,02,01,2,0121,04,3,0,4,2,1,4,6000,400,500,15000,8150,2,1,1,2,3,0,003,0000044762
1156,TUS26069,106,2019,2,13,1,14,02,01,2,0121,05,3,0,2,2,1,4,5000,700,300,10000,6833,1,1,1,2,3,0,003,0000044762
1157,TUS26069,106,2019,2,13,1,14,02,01,2,0121,06,3,0,5,2,1,5,6000,600,400,15000,8250,2,1,1,2,3,0,003,0000044762
1158,TUS26069,106,2019,2,13,1,14,02,01,2,0121,07,3,0,3,2,1,5,6000,1000,500,14500,8708,2,1,1,2,3,0,003,0000044762
1159,TUS26069,106,2019,2,13,1,14,02,01,2,0121,08,3,0,6,2,1,4,6000,1000,500,10000,8333,2,1,1,2,3,0,003,0000044762
1160,TUS26069,106,2019,2,13,1,14,02,01,2,0121,09,3,0,5,2,1,3,6000,700,500,15000,8450,2,1,1,2,3,0,003,0000044762
1161,TUS26069,106,2019,2,13,1,14,02,01,2,0121,10,3,0,3,2,2,4,5000,500,500,15000,7250,2,1,1,2,3,0,003,0000044762
1162,TUS26069,106,2019,2,13,1,14,02,01,2,0121,11,3,0,4,2,2,4,6000,400,500,15000,8150,2,1,1,2,3,0,003,0000044762
1163,TUS26069,106,2019,2,13,1,14,02,01,2,0121,12,3,0,6,2,2,4,6000,1000,500,16000,8833,2,1,1,2,3,0,003,0000044762
1164,TUS26069,106,2019,2,13,1,14,02,01,2,0121,13,3,0,3,2,2,4,4000,400,400,14000,5967,2,1,1,2,3,0,003,0000044762
1165,TUS26069,106,2019,2,13,1,14,02,01,2,0121,14,3,0,3,2,2,5,6000,600,300,12000,7900,2,1,1,2,3,0,003,0000044762
