,FSU,Sector,State,District,Stratum,Sub-stratum,Sample HHID,PersonID,Day of the week,Type of the day,Response code,NSC,Multiplier
164020,16480,1,13,2,1,35,2,5,3.0,1.0,1.0,4,35886
164021,16480,1,13,2,1,35,3,1,4.0,1.0,1.0,4,35886
164022,16480,1,13,2,1,35,3,2,4.0,1.0,1.0,4,35886
164023,16480,1,13,2,1,35,3,3,4.0,1.0,1.0,4,35886
164024,16480,1,13,2,1,35,4,1,4.0,1.0,1.0,4,35886
164025,16480,1,13,2,1,35,4,2,4.0,1.0,1.0,4,35886
164026,16480,1,13,2,1,35,5,1,5.0,1.0,1.0,4,35886
164027,16480,1,13,2,1,35,5,2,5.0,1.0,1.0,4,35886
164028,16480,1,13,2,1,35,6,1,5.0,1.0,1.0,4,35886
164029,16480,1,13,2,1,35,6,2,5.0,1.0,1.0,4,35886
164030,16480,1,13,2,1,35,6,3,5.0,1.0,1.0,4,35886
164031,16480,1,13,2,1,35,7,1,6.0,1.0,1.0,4,35886
164032,16480,1,13,2,1,35,7,2,6.0,1.0,1.0,4,35886
164033,16480,1,13,2,1,35,7,3,6.0,1.0,1.0,4,35886
164034,16480,1,13,2,1,35,8,1,7.0,2.0,1.0,4,35886
164035,16480,1,13,2,1,35,8,2,7.0,2.0,1.0,4,35886
164036,16480,1,13,2,1,35,8,3,7.0,2.0,1.0,4,35886
164037,16480,1,13,2,1,35,9,1,6.0,1.0,1.0,4,35886
164038,16480,1,13,2,1,35,9,2,6.0,1.0,1.0,4,35886
164039,16480,1,13,2,1,35,9,3,6.0,1.0,1.0,4,35886
164040,16480,1,13,2,1,35,9,4,6.0,1.0,1.0,4,35886
164041,16480,1,13,2,1,35,10,1,1.0,1.0,1.0,4,35886
164042,16480,1,13,2,1,35,10,2,1.0,1.0,1.0,4,35886
164043,16480,1,13,2,1,35,10,3,1.0,1.0,1.0,4,35886
164044,16480,1,13,2,1,35,11,1,1.0,1.0,1.0,4,35886
164045,16480,1,13,2,1,35,11,2,1.0,1.0,1.0,4,35886
164046,16480,1,13,2,1,35,11,3,1.0,1.0,1.0,4,35886
164047,16480,1,13,2,1,35,11,4,1.0,1.0,1.0,4,35886
164048,16480,1,13,2,1,35,12,1,7.0,2.0,1.0,4,35886
164049,16480,1,13,2,1,35,13,1,2.0,1.0,1.0,4,35886
164050,16480,1,13,2,1,35,13,2,2.0,1.0,1.0,4,35886
164051,16480,1,13,2,1,35,13,3,2.0,1.0,1.0,4,35886
164052,16480,1,13,2,1,35,13,4,2.0,1.0,1.0,4,35886
164053,16480,1,13,2,1,35,14,1,2.0,1.0,1.0,4,35886
164054,16480,1,13,2,1,35,14,2,2.0,1.0,1.0,4,35886
164055,16480,1,13,2,1,35,14,3,2.0,1.0,1.0,4,35886
164056,16480,1,13,2,1,35,14,4,2.0,1.0,1.0,4,35886
164057,16602,1,13,5,1,11,1,1,4.0,1.0,1.0,4,37089
164058,16602,1,13,5,1,11,1,2,4.0,1.0,1.0,4,37089
164059,16602,1,13,5,1,11,1,3,4.0,1.0,1.0,4,37089
164060,16602,1,13,5,1,11,1,4,4.0,1.0,1.0,4,37089
164061,16602,1,13,5,1,11,2,1,4.0,1.0,1.0,4,37089
164062,16602,1,13,5,1,11,2,2,4.0,1.0,1.0,4,37089
164063,16602,1,13,5,1,11,2,3,4.0,1.0,1.0,4,37089
164064,16602,1,13,5,1,11,2,4,4.0,1.0,1.0,4,37089
164065,16602,1,13,5,1,11,2,5,4.0,1.0,1.0,4,37089
164066,16602,1,13,5,1,11,3,1,5.0,1.0,1.0,4,37089
164067,16602,1,13,5,1,11,4,1,5.0,1.0,1.0,4,37089
164068,16602,1,13,5,1,11,4,2,5.0,1.0,1.0,4,37089
164069,16602,1,13,5,1,11,5,1,6.0,2.0,1.0,4,37089
164070,16602,1,13,5,1,11,5,2,6.0,2.0,1.0,4,37089
164071,16602,1,13,5,1,11,5,4,6.0,2.0,1.0,4,37089
164072,16602,1,13,5,1,11,6,1,6.0,2.0,1.0,4,37089
164073,16602,1,13,5,1,11,6,2,6.0,2.0,1.0,4,37089
164074,16602,1,13,5,1,11,6,3,6.0,2.0,1.0,4,37089
164075,16602,1,13,5,1,11,7,1,7.0,2.0,1.0,4,37089
164076,16602,1,13,5,1,11,7,2,7.0,2.0,1.0,4,37089
164077,16602,1,13,5,1,11,7,3,7.0,2.0,1.0,4,37089
164078,16602,1,13,5,1,11,8,1,7.0,2.0,1.0,4,37089
164079,16602,1,13,5,1,11,8,2,7.0,2.0,1.0,4,37089
164080,16602,1,13,5,1,11,8,3,7.0,2.0,1.0,4,37089
164081,16602,1,13,5,1,11,9,1,1.0,1.0,2.0,4,37089
164082,16602,1,13,5,1,11,9,2,1.0,1.0,2.0,4,37089
164083,16602,1,13,5,1,11,10,1,1.0,1.0,2.0,4,37089
164084,16602,1,13,5,1,11,10,2,1.0,1.0,2.0,4,37089
164085,16602,1,13,5,1,11,11,1,2.0,1.0,1.0,4,37089
164086,16602,1,13,5,1,11,12,1,2.0,1.0,1.0,4,37089
164087,16602,1,13,5,1,11,13,1,3.0,1.0,1.0,4,37089
164088,16602,1,13,5,1,11,13,2,3.0,1.0,1.0,4,37089
164089,16602,1,13,5,1,11,14,1,3.0,1.0,1.0,4,37089
164090,16602,1,13,5,1,11,14,2,3.0,1.0,1.0,4,37089
164091,16602,1,13,5,1,11,14,3,3.0,1.0,1.0,4,37089
164092,16602,1,13,5,1,11,14,4,3.0,1.0,1.0,4,37089
164093,16685,1,13,5,1,35,1,1,4.0,1.0,1.0,4,19975
164094,16685,1,13,5,1,35,1,2,4.0,1.0,1.0,4,19975
164095,16685,1,13,5,1,35,1,3,4.0,1.0,1.0,4,19975
164096,16685,1,13,5,1,35,1,5,4.0,1.0,1.0,4,19975
164097,16685,1,13,5,1,35,2,1,5.0,1.0,1.0,4,19975
164098,16685,1,13,5,1,35,2,2,5.0,1.0,1.0,4,19975
164099,16685,1,13,5,1,35,2,3,5.0,1.0,1.0,4,19975
164100,16685,1,13,5,1,35,2,5,5.0,1.0,1.0,4,19975
164101,16685,1,13,5,1,35,3,1,5.0,1.0,1.0,4,19975
164102,16685,1,13,5,1,35,3,2,5.0,1.0,1.0,4,19975
164103,16685,1,13,5,1,35,3,3,5.0,1.0,1.0,4,19975
164104,16685,1,13,5,1,35,3,4,5.0,1.0,1.0,4,19975
164105,16685,1,13,5,1,35,3,5,5.0,1.0,1.0,4,19975
164106,16685,1,13,5,1,35,3,6,5.0,1.0,1.0,4,19975
164107,16685,1,13,5,1,35,4,1,6.0,1.0,1.0,4,19975
164108,16685,1,13,5,1,35,4,2,6.0,1.0,1.0,4,19975
164109,16685,1,13,5,1,35,4,3,6.0,1.0,1.0,4,19975
164110,16685,1,13,5,1,35,5,1,6.0,1.0,1.0,4,19975
164111,16685,1,13,5,1,35,5,2,6.0,1.0,1.0,4,19975
164112,16685,1,13,5,1,35,5,3,6.0,1.0,1.0,4,19975
164113,16685,1,13,5,1,35,5,4,6.0,1.0,1.0,4,19975
164114,16685,1,13,5,1,35,6,1,2.0,1.0,1.0,4,19975
164115,16685,1,13,5,1,35,6,2,2.0,1.0,1.0,4,19975
164116,16685,1,13,5,1,35,7,1,2.0,1.0,1.0,4,19975
164117,16685,1,13,5,1,35,7,2,2.0,1.0,1.0,4,19975
164118,16685,1,13,5,1,35,8,1,4.0,1.0,1.0,4,19975
164119,16685,1,13,5,1,35,8,2,4.0,1.0,1.0,4,19975
164120,16685,1,13,5,1,35,8,3,4.0,1.0,1.0,4,19975
164121,16685,1,13,5,1,35,8,4,4.0,1.0,1.0,4,19975
164122,16685,1,13,5,1,35,9,1,7.0,2.0,1.0,4,19975
164123,16685,1,13,5,1,35,9,2,7.0,2.0,1.0,4,19975
164124,16685,1,13,5,1,35,9,3,7.0,2.0,1.0,4,19975
164125,16685,1,13,5,1,35,9,4,7.0,2.0,1.0,4,19975
164126,16685,1,13,5,1,35,10,1,1.0,1.0,1.0,4,19975
164127,16685,1,13,5,1,35,10,2,1.0,1.0,1.0,4,19975
164128,16685,1,13,5,1,35,10,3,1.0,1.0,1.0,4,19975
164129,16685,1,13,5,1,35,10,4,1.0,1.0,1.0,4,19975
164130,16685,1,13,5,1,35,10,5,1.0,1.0,1.0,4,19975
164131,16685,1,13,5,1,35,11,1,1.0,1.0,1.0,4,19975
164132,16685,1,13,5,1,35,11,2,1.0,1.0,1.0,4,19975
164133,16685,1,13,5,1,35,12,1,7.0,2.0,1.0,4,19975
164134,16685,1,13,5,1,35,12,2,7.0,2.0,1.0,4,19975
164135,16685,1,13,5,1,35,12,3,7.0,2.0,1.0,4,19975
164136,16685,1,13,5,1,35,12,4,7.0,2.0,1.0,4,19975
164137,16685,1,13,5,1,35,13,1,3.0,1.0,1.0,4,19975
164138,16685,1,13,5,1,35,13,2,3.0,1.0,1.0,4,19975
164139,16685,1,13,5,1,35,13,3,3.0,1.0,1.0,4,19975
164140,16685,1,13,5,1,35,14,1,3.0,1.0,1.0,4,19975
164141,16685,1,13,5,1,35,14,2,3.0,1.0,1.0,4,19975
164142,16685,1,13,5,1,35,14,3,3.0,1.0,1.0,4,19975
164143,16685,1,13,5,1,35,14,4,3.0,1.0,1.0,4,19975
164144,17111,1,13,4,1,34,1,1,5.0,1.0,1.0,4,34425
164145,17111,1,13,4,1,34,1,2,5.0,1.0,1.0,4,34425
164146,17111,1,13,4,1,34,1,3,5.0,1.0,1.0,4,34425
164147,17111,1,13,4,1,34,1,4,5.0,1.0,1.0,4,34425
164148,17111,1,13,4,1,34,2,1,5.0,1.0,1.0,4,34425
164149,17111,1,13,4,1,34,2,2,5.0,1.0,1.0,4,34425
164150,17111,1,13,4,1,34,3,1,6.0,1.0,1.0,4,34425
164151,17111,1,13,4,1,34,3,2,6.0,1.0,1.0,4,34425
164152,17111,1,13,4,1,34,4,1,6.0,1.0,1.0,4,34425
164153,17111,1,13,4,1,34,4,2,6.0,1.0,1.0,4,34425
164154,17111,1,13,4,1,34,5,1,7.0,2.0,1.0,4,34425
164155,17111,1,13,4,1,34,5,2,7.0,2.0,1.0,4,34425
164156,17111,1,13,4,1,34,5,3,7.0,2.0,1.0,4,34425
164157,17111,1,13,4,1,34,6,1,7.0,2.0,1.0,4,34425
164158,17111,1,13,4,1,34,6,2,7.0,2.0,1.0,4,34425
164159,17111,1,13,4,1,34,6,3,7.0,2.0,1.0,4,34425
164160,17111,1,13,4,1,34,6,4,7.0,2.0,1.0,4,34425
164161,17111,1,13,4,1,34,7,1,6.0,1.0,1.0,4,34425
164162,17111,1,13,4,1,34,7,2,6.0,1.0,1.0,4,34425
164163,17111,1,13,4,1,34,8,1,1.0,1.0,1.0,4,34425
164164,17111,1,13,4,1,34,8,2,1.0,1.0,1.0,4,34425
164165,17111,1,13,4,1,34,8,3,1.0,1.0,1.0,4,34425
164166,17111,1,13,4,1,34,8,4,1.0,1.0,1.0,4,34425
164167,17111,1,13,4,1,34,9,1,2.0,1.0,1.0,4,34425
164168,17111,1,13,4,1,34,9,2,2.0,1.0,1.0,4,34425
164169,17111,1,13,4,1,34,10,1,2.0,1.0,1.0,4,34425
164170,17111,1,13,4,1,34,10,2,2.0,1.0,1.0,4,34425
164171,17111,1,13,4,1,34,10,3,2.0,1.0,1.0,4,34425
164172,17111,1,13,4,1,34,11,1,3.0,1.0,1.0,4,34425
164173,17111,1,13,4,1,34,11,2,3.0,1.0,1.0,4,34425
164174,17111,1,13,4,1,34,11,3,3.0,1.0,1.0,4,34425
164175,17111,1,13,4,1,34,11,4,3.0,1.0,1.0,4,34425
164176,17111,1,13,4,1,34,11,5,3.0,1.0,1.0,4,34425
164177,17111,1,13,4,1,34,12,1,3.0,1.0,1.0,4,34425
164178,17111,1,13,4,1,34,12,2,3.0,1.0,1.0,4,34425
164179,17111,1,13,4,1,34,12,3,3.0,1.0,1.0,4,34425
164180,17111,1,13,4,1,34,13,1,4.0,1.0,1.0,4,34425
164181,17111,1,13,4,1,34,14,1,4.0,1.0,1.0,4,34425
164182,17111,1,13,4,1,34,14,2,4.0,1.0,1.0,4,34425
164183,17406,1,13,6,1,32,1,1,3.0,1.0,1.0,4,19884
164184,17406,1,13,6,1,32,1,2,3.0,1.0,1.0,4,19884
164185,17406,1,13,6,1,32,1,3,3.0,1.0,1.0,4,19884
164186,17406,1,13,6,1,32,1,4,3.0,1.0,1.0,4,19884
164187,17406,1,13,6,1,32,2,1,3.0,1.0,1.0,4,19884
164188,17406,1,13,6,1,32,2,2,3.0,1.0,1.0,4,19884
164189,17406,1,13,6,1,32,2,3,3.0,1.0,1.0,4,19884
164190,17406,1,13,6,1,32,2,4,3.0,1.0,1.0,4,19884
164191,17406,1,13,6,1,32,3,1,4.0,1.0,1.0,4,19884
164192,17406,1,13,6,1,32,3,2,4.0,1.0,1.0,4,19884
164193,17406,1,13,6,1,32,3,3,4.0,1.0,1.0,4,19884
164194,17406,1,13,6,1,32,3,4,4.0,1.0,1.0,4,19884
164195,17406,1,13,6,1,32,4,1,4.0,1.0,1.0,4,19884
164196,17406,1,13,6,1,32,4,2,4.0,1.0,1.0,4,19884
164197,17406,1,13,6,1,32,4,3,4.0,1.0,1.0,4,19884
164198,17406,1,13,6,1,32,5,1,5.0,1.0,1.0,4,19884
164199,17406,1,13,6,1,32,6,1,5.0,1.0,1.0,4,19884
164200,17406,1,13,6,1,32,6,2,5.0,1.0,1.0,4,19884
164201,17406,1,13,6,1,32,7,1,6.0,1.0,1.0,4,19884
164202,17406,1,13,6,1,32,7,2,6.0,1.0,1.0,4,19884
164203,17406,1,13,6,1,32,7,3,6.0,1.0,1.0,4,19884
164204,17406,1,13,6,1,32,7,4,6.0,1.0,1.0,4,19884
164205,17406,1,13,6,1,32,8,1,6.0,1.0,1.0,4,19884
164206,17406,1,13,6,1,32,8,2,6.0,1.0,1.0,4,19884
164207,17406,1,13,6,1,32,8,3,6.0,1.0,1.0,4,19884
164208,17406,1,13,6,1,32,9,1,7.0,1.0,1.0,4,19884
164209,17406,1,13,6,1,32,10,1,7.0,1.0,1.0,4,19884
164210,17406,1,13,6,1,32,10,2,7.0,1.0,1.0,4,19884
164211,17406,1,13,6,1,32,11,1,1.0,1.0,1.0,4,19884
164212,17406,1,13,6,1,32,11,2,1.0,1.0,1.0,4,19884
164213,17406,1,13,6,1,32,11,3,1.0,1.0,1.0,4,19884
164214,17406,1,13,6,1,32,11,4,1.0,1.0,1.0,4,19884
164215,17406,1,13,6,1,32,11,5,1.0,1.0,1.0,4,19884
164216,17406,1,13,6,1,32,12,1,1.0,1.0,1.0,4,19884
164217,17406,1,13,6,1,32,12,2,1.0,1.0,1.0,4,19884
164218,17406,1,13,6,1,32,12,3,1.0,1.0,1.0,4,19884
164219,17406,1,13,6,1,32,12,4,1.0,1.0,1.0,4,19884
164220,17406,1,13,6,1,32,13,1,2.0,1.0,1.0,4,19884
164221,17406,1,13,6,1,32,13,2,2.0,1.0,1.0,4,19884
164222,17406,1,13,6,1,32,13,3,2.0,1.0,1.0,4,19884
164223,17406,1,13,6,1,32,14,1,2.0,1.0,1.0,4,19884
164224,17406,1,13,6,1,32,14,2,2.0,1.0,1.0,4,19884
164225,17406,1,13,6,1,32,14,3,2.0,1.0,1.0,4,19884
164226,17406,1,13,6,1,32,14,4,2.0,1.0,1.0,4,19884
164227,17552,1,13,10,1,34,1,1,4.0,1.0,1.0,4,95714
164228,17552,1,13,10,1,34,1,2,4.0,1.0,1.0,4,95714
164229,17552,1,13,10,1,34,1,3,4.0,1.0,1.0,4,95714
164230,17552,1,13,10,1,34,1,4,4.0,1.0,1.0,4,95714
164231,17552,1,13,10,1,34,2,1,4.0,1.0,1.0,4,95714
164232,17552,1,13,10,1,34,2,2,4.0,1.0,1.0,4,95714
164233,17552,1,13,10,1,34,2,3,4.0,1.0,1.0,4,95714
164234,17552,1,13,10,1,34,3,1,5.0,1.0,1.0,4,95714
164235,17552,1,13,10,1,34,3,2,5.0,1.0,1.0,4,95714
164236,17552,1,13,10,1,34,3,3,5.0,1.0,1.0,4,95714
164237,17552,1,13,10,1,34,3,4,5.0,1.0,1.0,4,95714
164238,17552,1,13,10,1,34,4,1,5.0,1.0,1.0,4,95714
164239,17552,1,13,10,1,34,4,2,5.0,1.0,1.0,4,95714
164240,17552,1,13,10,1,34,4,3,5.0,1.0,1.0,4,95714
164241,17552,1,13,10,1,34,4,4,5.0,1.0,1.0,4,95714
164242,17552,1,13,10,1,34,5,1,6.0,1.0,1.0,4,95714
164243,17552,1,13,10,1,34,5,2,6.0,1.0,1.0,4,95714
164244,17552,1,13,10,1,34,5,3,6.0,1.0,1.0,4,95714
164245,17552,1,13,10,1,34,6,1,6.0,1.0,1.0,4,95714
164246,17552,1,13,10,1,34,6,2,6.0,1.0,1.0,4,95714
164247,17552,1,13,10,1,34,7,1,7.0,2.0,1.0,4,95714
164248,17552,1,13,10,1,34,7,2,7.0,2.0,1.0,4,95714
164249,17552,1,13,10,1,34,8,1,7.0,2.0,1.0,4,95714
164250,17552,1,13,10,1,34,8,2,7.0,2.0,1.0,4,95714
164251,17552,1,13,10,1,34,8,3,7.0,2.0,1.0,4,95714
164252,17552,1,13,10,1,34,9,1,1.0,1.0,1.0,4,95714
164253,17552,1,13,10,1,34,9,2,1.0,1.0,1.0,4,95714
164254,17552,1,13,10,1,34,9,3,1.0,1.0,1.0,4,95714
164255,17552,1,13,10,1,34,9,4,1.0,1.0,1.0,4,95714
164256,17552,1,13,10,1,34,9,5,1.0,1.0,1.0,4,95714
164257,17552,1,13,10,1,34,10,1,1.0,1.0,1.0,4,95714
164258,17552,1,13,10,1,34,10,2,1.0,1.0,1.0,4,95714
164259,17552,1,13,10,1,34,11,1,2.0,1.0,1.0,4,95714
164260,17552,1,13,10,1,34,11,2,2.0,1.0,1.0,4,95714
164261,17552,1,13,10,1,34,11,3,2.0,1.0,1.0,4,95714
164262,17552,1,13,10,1,34,11,4,2.0,1.0,1.0,4,95714
164263,17552,1,13,10,1,34,12,1,2.0,1.0,1.0,4,95714
164264,17552,1,13,10,1,34,12,2,2.0,1.0,1.0,4,95714
164265,17552,1,13,10,1,34,12,3,2.0,1.0,1.0,4,95714
164266,17552,1,13,10,1,34,13,1,3.0,1.0,1.0,4,95714
164267,17552,1,13,10,1,34,13,2,3.0,1.0,1.0,4,95714
164268,17552,1,13,10,1,34,13,3,3.0,1.0,1.0,4,95714
164269,17552,1,13,10,1,34,13,4,3.0,1.0,1.0,4,95714
164270,17552,1,13,10,1,34,14,1,3.0,1.0,1.0,4,95714
164271,17657,1,13,8,1,36,1,1,5.0,1.0,1.0,4,93971
164272,17657,1,13,8,1,36,1,2,5.0,1.0,1.0,4,93971
164273,17657,1,13,8,1,36,2,1,4.0,1.0,1.0,4,93971
164274,17657,1,13,8,1,36,2,2,4.0,1.0,1.0,4,93971
164275,17657,1,13,8,1,36,2,3,4.0,1.0,1.0,4,93971
164276,17657,1,13,8,1,36,2,4,4.0,1.0,1.0,4,93971
164277,17657,1,13,8,1,36,3,1,5.0,1.0,1.0,4,93971
164278,17657,1,13,8,1,36,3,2,5.0,1.0,1.0,4,93971
164279,17657,1,13,8,1,36,3,3,5.0,1.0,1.0,4,93971
164280,17657,1,13,8,1,36,4,1,5.0,1.0,1.0,4,93971
164281,17657,1,13,8,1,36,4,2,5.0,1.0,1.0,4,93971
164282,17657,1,13,8,1,36,4,3,5.0,1.0,1.0,4,93971
164283,17657,1,13,8,1,36,4,4,5.0,1.0,1.0,4,93971
164284,17657,1,13,8,1,36,5,1,7.0,1.0,1.0,4,93971
164285,17657,1,13,8,1,36,5,2,7.0,1.0,1.0,4,93971
164286,17657,1,13,8,1,36,5,3,7.0,1.0,1.0,4,93971
164287,17657,1,13,8,1,36,6,1,7.0,2.0,1.0,4,93971
164288,17657,1,13,8,1,36,6,2,7.0,2.0,1.0,4,93971
164289,17657,1,13,8,1,36,7,1,7.0,2.0,1.0,4,93971
164290,17657,1,13,8,1,36,7,2,7.0,2.0,1.0,4,93971
164291,17657,1,13,8,1,36,7,3,7.0,2.0,1.0,4,93971
164292,17657,1,13,8,1,36,7,4,7.0,2.0,1.0,4,93971
164293,17657,1,13,8,1,36,8,1,7.0,2.0,1.0,4,93971
164294,17657,1,13,8,1,36,9,1,1.0,1.0,1.0,4,93971
164295,17657,1,13,8,1,36,10,1,1.0,1.0,1.0,4,93971
164296,17657,1,13,8,1,36,10,2,1.0,1.0,1.0,4,93971
164297,17657,1,13,8,1,36,11,1,2.0,1.0,1.0,4,93971
164298,17657,1,13,8,1,36,11,2,2.0,1.0,1.0,4,93971
164299,17657,1,13,8,1,36,11,3,2.0,1.0,1.0,4,93971
164300,17657,1,13,8,1,36,12,1,3.0,1.0,1.0,4,93971
164301,17657,1,13,8,1,36,13,1,4.0,1.0,1.0,4,93971
164302,17657,1,13,8,1,36,14,1,4.0,1.0,1.0,4,93971
164303,17657,1,13,8,1,36,14,2,4.0,1.0,1.0,4,93971
164304,17657,1,13,8,1,36,14,3,4.0,1.0,1.0,4,93971
164305,17657,1,13,8,1,36,14,4,4.0,1.0,1.0,4,93971
164306,17785,1,13,7,1,31,1,1,5.0,1.0,1.0,4,57664
164307,17785,1,13,7,1,31,1,2,5.0,1.0,1.0,4,57664
164308,17785,1,13,7,1,31,1,3,5.0,1.0,1.0,4,57664
164309,17785,1,13,7,1,31,2,1,5.0,1.0,1.0,4,57664
164310,17785,1,13,7,1,31,2,2,5.0,1.0,1.0,4,57664
164311,17785,1,13,7,1,31,2,3,5.0,1.0,1.0,4,57664
164312,17785,1,13,7,1,31,3,1,6.0,1.0,1.0,4,57664
164313,17785,1,13,7,1,31,3,2,6.0,1.0,1.0,4,57664
164314,17785,1,13,7,1,31,4,1,6.0,1.0,1.0,4,57664
164315,17785,1,13,7,1,31,4,2,6.0,1.0,1.0,4,57664
164316,17785,1,13,7,1,31,5,1,7.0,2.0,1.0,4,57664
164317,17785,1,13,7,1,31,6,1,7.0,2.0,1.0,4,57664
164318,17785,1,13,7,1,31,6,2,7.0,2.0,1.0,4,57664
164319,17785,1,13,7,1,31,6,3,7.0,2.0,1.0,4,57664
164320,17785,1,13,7,1,31,6,4,7.0,2.0,1.0,4,57664
164321,17785,1,13,7,1,31,7,1,1.0,1.0,1.0,4,57664
164322,17785,1,13,7,1,31,7,2,1.0,1.0,1.0,4,57664
164323,17785,1,13,7,1,31,7,3,1.0,1.0,1.0,4,57664
164324,17785,1,13,7,1,31,8,1,1.0,1.0,1.0,4,57664
164325,17785,1,13,7,1,31,9,1,2.0,1.0,1.0,4,57664
164326,17785,1,13,7,1,31,9,2,2.0,1.0,1.0,4,57664
164327,17785,1,13,7,1,31,9,3,2.0,1.0,1.0,4,57664
164328,17785,1,13,7,1,31,9,4,2.0,1.0,1.0,4,57664
164329,17785,1,13,7,1,31,10,1,2.0,1.0,1.0,4,57664
164330,17785,1,13,7,1,31,10,2,2.0,1.0,1.0,4,57664
164331,17785,1,13,7,1,31,11,1,3.0,1.0,1.0,4,57664
164332,17785,1,13,7,1,31,11,2,3.0,1.0,1.0,4,57664
164333,17785,1,13,7,1,31,12,1,3.0,1.0,1.0,4,57664
164334,17785,1,13,7,1,31,12,2,3.0,1.0,1.0,4,57664
164335,17785,1,13,7,1,31,13,1,4.0,1.0,1.0,4,57664
164336,17785,1,13,7,1,31,13,2,4.0,1.0,1.0,4,57664
164337,17785,1,13,7,1,31,14,1,4.0,1.0,1.0,4,57664
164338,17785,1,13,7,1,31,14,2,4.0,1.0,1.0,4,57664
